OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_92	Fungi	Fungi	Fungi	Fungi	Mortierellomycota		Mortierellomycota	Mortierellomycota	Mortierellomycetes		Mortierellomycetes	Mortierellomycetes	Mortierellales		Mortierellales	Mortierellales	Mortierellaceae		Mortierellaceae	Mortierellaceae	Mortierella		Mortierella	Mortierella	Mortierella horticola			Mortierella horticola
OTU_93	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales	Aspergillaceae	Aspergillaceae	Aspergillaceae	Aspergillaceae	Penicillium	Penicillium	Penicillium	Penicillium	Penicillium decumbens			Penicillium decumbens
OTU_94	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Helotiales	Helotiales	Helotiales	Helotiales												
OTU_95	Fungi	Fungi	Fungi	Fungi		Rozellomycota		Rozellomycota																				
OTU_96	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Inocybaceae	Inocybaceae	Inocybaceae	Inocybaceae	Inocybe	Inocybe	Inocybe	Inocybe	Inocybe sp 			Inocybe sp 
OTU_97	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Sordariomycetes	Sordariomycetes			Hypocreales	Hypocreales			Clavicipitaceae	Clavicipitaceae			Metarhizium	Metarhizium				
OTU_98	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota			Dothideomycetes	Dothideomycetes																
OTU_99	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomium		Chaetomium	Chaetomium	Chaetomium sp 			Chaetomium sp 
OTU_100	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriales	Chaetosphaeriaceae	Chaetosphaeriaceae	Chaetosphaeriaceae	Chaetosphaeriaceae								
OTU_101	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Lasiosphaeriaceae	Lasiosphaeriaceae	Lasiosphaeriaceae	Lasiosphaeriaceae	Apodus	Apodus	Apodus	Apodus	Apodus deciduus			Apodus deciduus
OTU_102	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota	Leotiomycetes		Leotiomycetes	Leotiomycetes	Helotiales		Helotiales	Helotiales												
OTU_103	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Lasiosphaeriaceae		Lasiosphaeriaceae	Lasiosphaeriaceae	Podospora		Podospora	Podospora	Podospora sp 			Podospora sp 
OTU_104	Fungi		Fungi	Fungi	Basidiomycota		Basidiomycota	Basidiomycota	Agaricomycetes		Agaricomycetes	Agaricomycetes	Polyporales		Polyporales	Polyporales												
OTU_105	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota	Rozellomycota	Rozellomycota	Incertae_sedis	Incertae_sedis		Incertae_sedis	Gs07	GS07														
OTU_106	Fungi		Fungi	Fungi																								
OTU_107	Fungi	Fungi	Fungi	Fungi																								
OTU_108	Fungi		Fungi	Fungi																								
OTU_109	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella gamsii	Mortierella gamsii		Mortierella gamsii
OTU_110	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes																
OTU_111	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Tremellomycetes	Tremellomycetes	Tremellomycetes	Tremellomycetes																
OTU_112	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota	Rozellomycota	Rozellomycota		Incertae_sedis		Incertae_sedis		GS08		GS08												
OTU_113	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Pyronemataceae	Pyronemataceae	Pyronemataceae	Pyronemataceae	Geopora	Geopora	Geopora	Geopora	Geopora cervina	Geopora cervina		Geopora cervina
OTU_114	Fungi		Fungi	Fungi																								
OTU_115	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Helotiales	Helotiales	Helotiales	Helotiales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Chalara			Chalara	Chalara sp 			Chalara sp 
OTU_116	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales	Aspergillaceae	Aspergillaceae	Aspergillaceae	Aspergillaceae	Penicillium	Penicillium	Penicillium	Penicillium				
OTU_117	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Nectriaceae	Nectriaceae	Nectriaceae	Nectriaceae	Dactylonectria	Dactylonectria	Dactylonectria	Dactylonectria	Dactylonectria anthuriicola			Dactylonectria anthuriicola
OTU_118	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes		Leotiomycetes																
OTU_119	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella globulifera	Mortierella globulifera		Mortierella globulifera
OTU_120	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Pleosporales	Pleosporales	Pleosporales	Pleosporales	Didymellaceae	Didymellaceae	Didymellaceae	Didymellaceae								
OTU_121	Fungi	Fungi	Fungi	Fungi		Ascomycota		Ascomycota		Dothideomycetes		Dothideomycetes		Pleosporales		Pleosporales												
OTU_122	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae	Tomentella		Tomentella	Tomentella	Tomentella stuposa			Tomentella stuposa
OTU_123	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae	Tomentella	Tomentella	Tomentella	Tomentella	Tomentella sp 			Tomentella sp 
OTU_124	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Cortinariaceae	Cortinariaceae	Cortinariaceae	Cortinariaceae	Cortinarius	Cortinarius	Cortinarius	Cortinarius				
OTU_125	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes		Eurotiomycetes	Eurotiomycetes	Eurotiales		Eurotiales	Eurotiales	Trichocomaceae		Trichocomaceae	Trichocomaceae	Talaromyces		Talaromyces	Talaromyces	Talaromyces luteus			Talaromyces luteus
OTU_126	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Dothideomycetes	Dothideomycetes	Dothideomycetes	Dothideomycetes	Capnodiales	Capnodiales	Capnodiales	Capnodiales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Arthrocatena	Arthrocatena		Arthrocatena	Arthrocatena tenebrio			Arthrocatena tenebrio
OTU_127	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales												
OTU_128	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Pyronemataceae	Pyronemataceae	Pyronemataceae	Pyronemataceae	Otidea	Otidea	Otidea	Otidea	Otidea daliensis			Otidea daliensis
OTU_129	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Inocybaceae	Inocybaceae	Inocybaceae	Inocybaceae	Inocybe	Inocybe	Inocybe	Inocybe	Inocybe friabilis			Inocybe friabilis
OTU_130	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae	Tomentella	Tomentella	Tomentella	Tomentella				
OTU_131	Fungi	Fungi	Fungi	Fungi		Basidiomycota		Basidiomycota		Agaricomycetes		Agaricomycetes		Agaricales		Agaricales		Clavariaceae		Clavariaceae		Mucronella		Mucronella				
OTU_132	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_133	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Lasiosphaeriaceae		Lasiosphaeriaceae	Lasiosphaeriaceae								
OTU_134	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricales	Agaricales	Agaricales	Agaricales	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogastraceae	Hymenogaster	Hymenogaster	Hymenogaster	Hymenogaster				
OTU_135	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Lasiosphaeriaceae		Lasiosphaeriaceae	Lasiosphaeriaceae	Cercophora		Cercophora	Cercophora	Cercophora sp 			Cercophora sp 
OTU_136	Fungi	Fungi	Fungi	Fungi		Chytridiomycota		Chytridiomycota																				
OTU_137	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes		Leotiomycetes	Leotiomycetes	Helotiales		Helotiales	Helotiales	Incertae_sedis			Incertae_sedis	Cadophora			Cadophora				
OTU_138	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizomycetes	Pezizales	Pezizales	Pezizales	Pezizales	Pezizaceae	Pezizaceae	Pezizaceae	Pezizaceae								
OTU_139	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae	Russula	Russula	Russula	Russula				
OTU_140	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes		Leotiomycetes	Leotiomycetes	Helotiales		Helotiales	Helotiales	Helotiaceae		Helotiaceae	Helotiaceae	Tetracladium		Tetracladium	Tetracladium	Tetracladium sp 			Tetracladium sp 
OTU_141	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota	Rozellomycota	Rozellomycota																				
OTU_142	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Thelephorales	Thelephorales	Thelephorales	Thelephorales	Thelephoraceae	Thelephoraceae	Thelephoraceae	Thelephoraceae			Tomentella	Tomentella				
OTU_143	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Leotiomycetes	Leotiomycetes	Leotiomycetes	Leotiomycetes	Thelebolales		Thelebolales	Thelebolales	Pseudeurotiaceae		Pseudeurotiaceae	Pseudeurotiaceae	Pseudeurotium		Pseudeurotium	Pseudeurotium	Pseudeurotium sp 			Pseudeurotium sp 
OTU_144	Fungi	Fungi	Fungi	Fungi	Rozellomycota	Rozellomycota	Rozellomycota	Rozellomycota	Incertae_sedis	Incertae_sedis		Incertae_sedis	Gs11	GS11														
OTU_145	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Boletales	Boletales	Boletales	Boletales	Sclerodermataceae	Sclerodermataceae	Sclerodermataceae	Sclerodermataceae	Scleroderma	Scleroderma	Scleroderma	Scleroderma	Scleroderma bovista	Scleroderma bovista		Scleroderma bovista
OTU_146	Fungi	Fungi	Fungi	Fungi	Chytridiomycota	Chytridiomycota	Chytridiomycota	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidomycetes	Rhizophlyctidomycetes	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidales	Rhizophlyctidales	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctidaceae	Rhizophlyctidaceae	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis	Rhizophlyctis	Rhizophlyctis	Rhizophlyctis rosea	Rhizophlyctis rosea		Rhizophlyctis rosea
OTU_147	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota			Leotiomycetes	Leotiomycetes			Helotiales	Helotiales												
OTU_148	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales	Elaphomycetaceae	Elaphomycetaceae	Elaphomycetaceae	Elaphomycetaceae								
OTU_149	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota																				
OTU_150	Fungi	Fungi	Fungi	Fungi	Ascomycota		Ascomycota	Ascomycota																				
OTU_151	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Sebacinales	Sebacinales	Sebacinales	Sebacinales	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacinaceae	Sebacina	Sebacina	Sebacina	Sebacina	Sebacina incrustans	Sebacina incrustans		Sebacina incrustans
OTU_152	Fungi		Fungi	Fungi			Ascomycota	Ascomycota																				
OTU_153	Fungi	Fungi	Fungi	Fungi																								
OTU_154	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales		Incertae_sedis		Incertae_sedis		Acremonium		Acremonium				
OTU_155	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariales	Sordariales	Sordariales	Sordariales	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae	Chaetomiaceae								
OTU_156	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Boletales	Boletales	Boletales	Boletales	Boletaceae	Boletaceae	Boletaceae	Boletaceae	Boletus		Boletus	Boletus	Boletus pallidus			Boletus pallidus
OTU_157	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Cantharellales	Cantharellales	Cantharellales	Cantharellales	Incertae_sedis	Incertae_sedis		Incertae_sedis	Minimedusa	Minimedusa		Minimedusa	Minimedusa polyspora	Minimedusa polyspora		Minimedusa polyspora
OTU_158	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella pseudozygospora			Mortierella pseudozygospora
OTU_159	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Hypocreales	Hypocreales	Hypocreales	Hypocreales	Hypocreaceae	Hypocreaceae	Hypocreaceae	Hypocreaceae	Trichoderma	Trichoderma	Trichoderma	Trichoderma				
OTU_160	Fungi	Fungi	Fungi	Fungi	Basidiomycota	Basidiomycota	Basidiomycota	Basidiomycota	Agaricomycetes	Agaricomycetes	Agaricomycetes	Agaricomycetes	Russulales	Russulales	Russulales	Russulales	Russulaceae	Russulaceae	Russulaceae	Russulaceae	Russula	Russula	Russula	Russula	Russula recondita			Russula recondita
OTU_161	Fungi		Fungi	Fungi			Ascomycota	Ascomycota																				
OTU_162	Fungi	Fungi	Fungi	Fungi			Basidiobolomycota	Basidiobolomycota																				
OTU_163	Fungi	Fungi	Fungi	Fungi	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycota	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellomycetes	Mortierellales	Mortierellales	Mortierellales	Mortierellales	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierellaceae	Mortierella	Mortierella	Mortierella	Mortierella	Mortierella cystojenkinii			Mortierella cystojenkinii
OTU_164	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Sordariomycetes	Sordariomycetes	Sordariomycetes	Sordariomycetes	Myrmecridiales	Myrmecridiales	Myrmecridiales	Myrmecridiales												
OTU_165	Fungi	Fungi	Fungi	Fungi	Chytridiomycota		Chytridiomycota	Chytridiomycota	Rhizophydiomycetes		Rhizophydiomycetes	Rhizophydiomycetes	Rhizophydiales		Rhizophydiales	Rhizophydiales	Incertae_sedis			Incertae_sedis	Operculomyces			Operculomyces	Operculomyces laminatus			Operculomyces laminatus
OTU_166	Fungi	Fungi	Fungi	Fungi	Ascomycota	Ascomycota	Ascomycota	Ascomycota	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiomycetes	Eurotiales	Eurotiales	Eurotiales	Eurotiales	Aspergillaceae	Aspergillaceae	Aspergillaceae	Aspergillaceae	Penicillium	Penicillium	Penicillium	Penicillium	Penicillium jensenii			Penicillium jensenii
OTU_167	Fungi	Fungi	Fungi	Fungi			Ascomycota	Ascomycota																				
