"","database","partition_level","region","k_iteration","classifier","Metric","value"
"2041","silva","fam","Full",2,"mothur-wang","sensitivity",0.7536
"2042","silva","fam","Full",2,"mothur-wang","MC",0.2464
"2043","silva","fam","Full",2,"mothur-wang","OC",0.1795
"2044","silva","fam","Full",2,"mothur-wang","EPQ",0.227285714285714
"2045","silva","fam","V4",2,"mothur-wang","sensitivity",0.630321285140562
"2046","silva","fam","V4",2,"mothur-wang","MC",0.369678714859438
"2047","silva","fam","V4",2,"mothur-wang","OC",0.1214859437751
"2048","silva","fam","V4",2,"mothur-wang","EPQ",0.298766494549627
"2049","silva","fam","V3-4",2,"mothur-wang","sensitivity",0.671959798994975
"2050","silva","fam","V3-4",2,"mothur-wang","MC",0.328040201005025
"2051","silva","fam","V3-4",2,"mothur-wang","OC",0.220100502512563
"2052","silva","fam","V3-4",2,"mothur-wang","EPQ",0.297200287150036
"2053","silva","fam","Full",2,"mothur-knn=3","sensitivity",0.7468
"2054","silva","fam","Full",2,"mothur-knn=3","MC",0.2532
"2055","silva","fam","Full",2,"mothur-knn=3","OC",0.16
"2056","silva","fam","Full",2,"mothur-knn=3","EPQ",0.226571428571429
"2057","silva","fam","V4",2,"mothur-knn=3","sensitivity",0.602610441767068
"2058","silva","fam","V4",2,"mothur-knn=3","MC",0.397389558232932
"2059","silva","fam","V4",2,"mothur-knn=3","OC",0.154116465863454
"2060","silva","fam","V4",2,"mothur-knn=3","EPQ",0.327882960413081
"2061","silva","fam","V3-4",2,"mothur-knn=3","sensitivity",0.618894472361809
"2062","silva","fam","V3-4",2,"mothur-knn=3","MC",0.381105527638191
"2063","silva","fam","V3-4",2,"mothur-knn=3","OC",0.192462311557789
"2064","silva","fam","V3-4",2,"mothur-knn=3","EPQ",0.327207465900933
"2065","silva","gen","Full",3,"mothur-wang","sensitivity",0.705833333333333
"2066","silva","gen","Full",3,"mothur-wang","MC",0.294166666666667
"2067","silva","gen","Full",3,"mothur-wang","OC",0.056
"2068","silva","gen","Full",3,"mothur-wang","EPQ",0.260142857142857
"2069","silva","gen","V4",3,"mothur-wang","sensitivity",0.712411705348133
"2070","silva","gen","V4",3,"mothur-wang","MC",0.287588294651867
"2071","silva","gen","V4",3,"mothur-wang","OC",0.0484359233097881
"2072","silva","gen","V4",3,"mothur-wang","EPQ",0.253423670174427
"2073","silva","gen","V3-4",3,"mothur-wang","sensitivity",0.726720647773279
"2074","silva","gen","V3-4",3,"mothur-wang","MC",0.273279352226721
"2075","silva","gen","V3-4",3,"mothur-wang","OC",0.120445344129555
"2076","silva","gen","V3-4",3,"mothur-wang","EPQ",0.251445922498554
"2077","silva","gen","Full",3,"mothur-knn=3","sensitivity",0.736833333333333
"2078","silva","gen","Full",3,"mothur-knn=3","MC",0.263166666666667
"2079","silva","gen","Full",3,"mothur-knn=3","OC",0.159
"2080","silva","gen","Full",3,"mothur-knn=3","EPQ",0.248285714285714
"2081","silva","gen","V4",3,"mothur-knn=3","sensitivity",0.636226034308779
"2082","silva","gen","V4",3,"mothur-knn=3","MC",0.363773965691221
"2083","silva","gen","V4",3,"mothur-knn=3","OC",0.134207870837538
"2084","silva","gen","V4",3,"mothur-knn=3","EPQ",0.330978809283552
"2085","silva","gen","V3-4",3,"mothur-knn=3","sensitivity",0.674257759784076
"2086","silva","gen","V3-4",3,"mothur-knn=3","MC",0.325742240215924
"2087","silva","gen","V3-4",3,"mothur-knn=3","OC",0.12753036437247
"2088","silva","gen","V3-4",3,"mothur-knn=3","EPQ",0.297426257952574
"2089","silva","fam","Full",3,"mothur-wang","sensitivity",0.6934
"2090","silva","fam","Full",3,"mothur-wang","MC",0.3066
"2091","silva","fam","Full",3,"mothur-wang","OC",0.254
"2092","silva","fam","Full",3,"mothur-wang","EPQ",0.291571428571429
"2093","silva","fam","V4",3,"mothur-wang","sensitivity",0.576697061803445
"2094","silva","fam","V4",3,"mothur-wang","MC",0.423302938196555
"2095","silva","fam","V4",3,"mothur-wang","OC",0.0688956433637285
"2096","silva","fam","V4",3,"mothur-wang","EPQ",0.322043711101462
"2097","silva","fam","V3-4",3,"mothur-wang","sensitivity",0.614807302231237
"2098","silva","fam","V3-4",3,"mothur-wang","MC",0.385192697768763
"2099","silva","fam","V3-4",3,"mothur-wang","OC",0.167849898580122
"2100","silva","fam","V3-4",3,"mothur-wang","EPQ",0.323094755143437
"2101","silva","fam","Full",3,"mothur-knn=3","sensitivity",0.6872
"2102","silva","fam","Full",3,"mothur-knn=3","MC",0.3128
"2103","silva","fam","Full",3,"mothur-knn=3","OC",0.1565
"2104","silva","fam","Full",3,"mothur-knn=3","EPQ",0.268142857142857
"2105","silva","fam","V4",3,"mothur-knn=3","sensitivity",0.602634245187437
"2106","silva","fam","V4",3,"mothur-knn=3","MC",0.397365754812563
"2107","silva","fam","V4",3,"mothur-knn=3","OC",0.163627152988855
"2108","silva","fam","V4",3,"mothur-knn=3","EPQ",0.330583297148647
"2109","silva","fam","V3-4",3,"mothur-knn=3","sensitivity",0.577281947261663
"2110","silva","fam","V3-4",3,"mothur-knn=3","MC",0.422718052738337
"2111","silva","fam","V3-4",3,"mothur-knn=3","OC",0.174442190669371
"2112","silva","fam","V3-4",3,"mothur-knn=3","EPQ",0.351782092147204
"2113","silva","gen","Full",4,"mothur-wang","sensitivity",0.735333333333333
"2114","silva","gen","Full",4,"mothur-wang","MC",0.264666666666667
"2115","silva","gen","Full",4,"mothur-wang","OC",0.262
"2116","silva","gen","Full",4,"mothur-wang","EPQ",0.264285714285714
"2117","silva","gen","V4",4,"mothur-wang","sensitivity",0.692307692307692
"2118","silva","gen","V4",4,"mothur-wang","MC",0.307692307692308
"2119","silva","gen","V4",4,"mothur-wang","OC",0.146761133603239
"2120","silva","gen","V4",4,"mothur-wang","EPQ",0.284702139965298
"2121","silva","gen","V3-4",4,"mothur-wang","sensitivity",0.660756501182033
"2122","silva","gen","V3-4",4,"mothur-wang","MC",0.339243498817967
"2123","silva","gen","V3-4",4,"mothur-wang","OC",0.0557244174265451
"2124","silva","gen","V3-4",4,"mothur-wang","EPQ",0.298740772904907
"2125","silva","gen","Full",4,"mothur-knn=3","sensitivity",0.730333333333333
"2126","silva","gen","Full",4,"mothur-knn=3","MC",0.269666666666667
"2127","silva","gen","Full",4,"mothur-knn=3","OC",0.204
"2128","silva","gen","Full",4,"mothur-knn=3","EPQ",0.260285714285714
"2129","silva","gen","V4",4,"mothur-knn=3","sensitivity",0.656713900134953
"2130","silva","gen","V4",4,"mothur-knn=3","MC",0.343286099865047
"2131","silva","gen","V4",4,"mothur-knn=3","OC",0.184210526315789
"2132","silva","gen","V4",4,"mothur-knn=3","EPQ",0.320561017929439
"2133","silva","gen","V3-4",4,"mothur-knn=3","sensitivity",0.666328942924688
"2134","silva","gen","V3-4",4,"mothur-knn=3","MC",0.333671057075312
"2135","silva","gen","V3-4",4,"mothur-knn=3","OC",0.158054711246201
"2136","silva","gen","V3-4",4,"mothur-knn=3","EPQ",0.308583007671154
"2137","silva","fam","Full",4,"mothur-wang","sensitivity",0.276
"2138","silva","fam","Full",4,"mothur-wang","MC",0.724
"2139","silva","fam","Full",4,"mothur-wang","OC",0
"2140","silva","fam","Full",4,"mothur-wang","EPQ",0.517142857142857
"2141","silva","fam","V4",4,"mothur-wang","sensitivity",0.659191919191919
"2142","silva","fam","V4",4,"mothur-wang","MC",0.340808080808081
"2143","silva","fam","V4",4,"mothur-wang","OC",0.10050505050505
"2144","silva","fam","V4",4,"mothur-wang","EPQ",0.272150072150072
"2145","silva","fam","V3-4",4,"mothur-wang","sensitivity",0.704944500504541
"2146","silva","fam","V3-4",4,"mothur-wang","MC",0.295055499495459
"2147","silva","fam","V3-4",4,"mothur-wang","OC",0.133703329969728
"2148","silva","fam","V3-4",4,"mothur-wang","EPQ",0.248954879630964
"2149","silva","fam","Full",4,"mothur-knn=3","sensitivity",0.6984
"2150","silva","fam","Full",4,"mothur-knn=3","MC",0.3016
"2151","silva","fam","Full",4,"mothur-knn=3","OC",0.194
"2152","silva","fam","Full",4,"mothur-knn=3","EPQ",0.270857142857143
"2153","silva","fam","V4",4,"mothur-knn=3","sensitivity",0.634545454545455
"2154","silva","fam","V4",4,"mothur-knn=3","MC",0.365454545454545
"2155","silva","fam","V4",4,"mothur-knn=3","OC",0.128787878787879
"2156","silva","fam","V4",4,"mothur-knn=3","EPQ",0.297835497835498
"2157","silva","fam","V3-4",4,"mothur-knn=3","sensitivity",0.675075681130172
"2158","silva","fam","V3-4",4,"mothur-knn=3","MC",0.324924318869828
"2159","silva","fam","V3-4",4,"mothur-knn=3","OC",0.162462159434914
"2160","silva","fam","V3-4",4,"mothur-knn=3","EPQ",0.278506559031282
"2161","silva","gen","Full",0,"qiime2-Naive-Bayes","sensitivity",0.226
"2162","silva","gen","Full",0,"qiime2-Naive-Bayes","MC",0.774
"2163","silva","gen","Full",0,"qiime2-Naive-Bayes","OC",0.758
"2164","silva","gen","Full",0,"qiime2-Naive-Bayes","EPQ",0.771714285714286
"2165","silva","gen","V3-4",0,"qiime2-Naive-Bayes","sensitivity",0.762865792129163
"2166","silva","gen","V3-4",0,"qiime2-Naive-Bayes","MC",0.237134207870838
"2167","silva","gen","V3-4",0,"qiime2-Naive-Bayes","OC",0.204843592330979
"2168","silva","gen","V3-4",0,"qiime2-Naive-Bayes","EPQ",0.232521262793715
"2169","silva","gen","V4",0,"qiime2-Naive-Bayes","sensitivity",0.742485646740966
"2170","silva","gen","V4",0,"qiime2-Naive-Bayes","MC",0.257514353259034
"2171","silva","gen","V4",0,"qiime2-Naive-Bayes","OC",0.149949341438703
"2172","silva","gen","V4",0,"qiime2-Naive-Bayes","EPQ",0.242147922998987
"2173","silva","fam","Full",0,"qiime2-Naive-Bayes","sensitivity",0.2012
"2174","silva","fam","Full",0,"qiime2-Naive-Bayes","MC",0.7988
"2175","silva","fam","Full",0,"qiime2-Naive-Bayes","OC",0.9815
"2176","silva","fam","Full",0,"qiime2-Naive-Bayes","EPQ",0.851
"2177","silva","fam","V3-4",0,"qiime2-Naive-Bayes","sensitivity",0.628282828282828
"2178","silva","fam","V3-4",0,"qiime2-Naive-Bayes","MC",0.371717171717172
"2179","silva","fam","V3-4",0,"qiime2-Naive-Bayes","OC",0.179292929292929
"2180","silva","fam","V3-4",0,"qiime2-Naive-Bayes","EPQ",0.316738816738817
"2181","silva","fam","V4",0,"qiime2-Naive-Bayes","sensitivity",0.69989888776542
"2182","silva","fam","V4",0,"qiime2-Naive-Bayes","MC",0.30010111223458
"2183","silva","fam","V4",0,"qiime2-Naive-Bayes","OC",0.217896865520728
"2184","silva","fam","V4",0,"qiime2-Naive-Bayes","EPQ",0.276614184602051
"2185","silva","gen","Full",1,"qiime2-Naive-Bayes","sensitivity",0.783333333333333
"2186","silva","gen","Full",1,"qiime2-Naive-Bayes","MC",0.216666666666667
"2187","silva","gen","Full",1,"qiime2-Naive-Bayes","OC",0.347
"2188","silva","gen","Full",1,"qiime2-Naive-Bayes","EPQ",0.235285714285714
"2189","silva","gen","V3-4",1,"qiime2-Naive-Bayes","sensitivity",0.766329966329966
"2190","silva","gen","V3-4",1,"qiime2-Naive-Bayes","MC",0.233670033670034
"2191","silva","gen","V3-4",1,"qiime2-Naive-Bayes","OC",0.229292929292929
"2192","silva","gen","V3-4",1,"qiime2-Naive-Bayes","EPQ",0.233044733044733
"2193","silva","gen","V4",1,"qiime2-Naive-Bayes","sensitivity",0.749067480501865
"2194","silva","gen","V4",1,"qiime2-Naive-Bayes","MC",0.250932519498135
"2195","silva","gen","V4",1,"qiime2-Naive-Bayes","OC",0.198372329603255
"2196","silva","gen","V4",1,"qiime2-Naive-Bayes","EPQ",0.243423920941724
"2197","silva","fam","Full",1,"qiime2-Naive-Bayes","sensitivity",0.7298
"2198","silva","fam","Full",1,"qiime2-Naive-Bayes","MC",0.2702
"2199","silva","fam","Full",1,"qiime2-Naive-Bayes","OC",0.4275
"2200","silva","fam","Full",1,"qiime2-Naive-Bayes","EPQ",0.315142857142857
"2201","silva","fam","V3-4",1,"qiime2-Naive-Bayes","sensitivity",0.675277497477296
"2202","silva","fam","V3-4",1,"qiime2-Naive-Bayes","MC",0.324722502522704
"2203","silva","fam","V3-4",1,"qiime2-Naive-Bayes","OC",0.312310797174571
"2204","silva","fam","V3-4",1,"qiime2-Naive-Bayes","EPQ",0.321176300994666
"2205","silva","fam","V4",1,"qiime2-Naive-Bayes","sensitivity",0.653077699293643
"2206","silva","fam","V4",1,"qiime2-Naive-Bayes","MC",0.346922300706357
"2207","silva","fam","V4",1,"qiime2-Naive-Bayes","OC",0.27547931382442
"2208","silva","fam","V4",1,"qiime2-Naive-Bayes","EPQ",0.326510018740089
"2209","silva","gen","Full",2,"qiime2-Naive-Bayes","sensitivity",0.731833333333333
"2210","silva","gen","Full",2,"qiime2-Naive-Bayes","MC",0.268166666666667
"2211","silva","gen","Full",2,"qiime2-Naive-Bayes","OC",0.411
"2212","silva","gen","Full",2,"qiime2-Naive-Bayes","EPQ",0.288571428571429
"2213","silva","gen","V3-4",2,"qiime2-Naive-Bayes","sensitivity",0.72429435483871
"2214","silva","gen","V3-4",2,"qiime2-Naive-Bayes","MC",0.27570564516129
"2215","silva","gen","V3-4",2,"qiime2-Naive-Bayes","OC",0.3125
"2216","silva","gen","V3-4",2,"qiime2-Naive-Bayes","EPQ",0.28096198156682
"2217","silva","gen","V4",2,"qiime2-Naive-Bayes","sensitivity",0.703161789438278
"2218","silva","gen","V4",2,"qiime2-Naive-Bayes","MC",0.296838210561722
"2219","silva","gen","V4",2,"qiime2-Naive-Bayes","OC",0.141271442986882
"2220","silva","gen","V4",2,"qiime2-Naive-Bayes","EPQ",0.274614386622459
"2221","silva","fam","Full",2,"qiime2-Naive-Bayes","sensitivity",0.2948
"2222","silva","fam","Full",2,"qiime2-Naive-Bayes","MC",0.7052
"2223","silva","fam","Full",2,"qiime2-Naive-Bayes","OC",0.799
"2224","silva","fam","Full",2,"qiime2-Naive-Bayes","EPQ",0.732
"2225","silva","fam","V3-4",2,"qiime2-Naive-Bayes","sensitivity",0.700502512562814
"2226","silva","fam","V3-4",2,"qiime2-Naive-Bayes","MC",0.299497487437186
"2227","silva","fam","V3-4",2,"qiime2-Naive-Bayes","OC",0.315075376884422
"2228","silva","fam","V3-4",2,"qiime2-Naive-Bayes","EPQ",0.303948312993539
"2229","silva","fam","V4",2,"qiime2-Naive-Bayes","sensitivity",0.68433734939759
"2230","silva","fam","V4",2,"qiime2-Naive-Bayes","MC",0.31566265060241
"2231","silva","fam","V4",2,"qiime2-Naive-Bayes","OC",0.19929718875502
"2232","silva","fam","V4",2,"qiime2-Naive-Bayes","EPQ",0.28241537578887
"2233","silva","gen","Full",3,"qiime2-Naive-Bayes","sensitivity",0.739333333333333
"2234","silva","gen","Full",3,"qiime2-Naive-Bayes","MC",0.260666666666667
"2235","silva","gen","Full",3,"qiime2-Naive-Bayes","OC",0.359
"2236","silva","gen","Full",3,"qiime2-Naive-Bayes","EPQ",0.274714285714286
"2237","silva","gen","V3-4",3,"qiime2-Naive-Bayes","sensitivity",0.725202429149798
"2238","silva","gen","V3-4",3,"qiime2-Naive-Bayes","MC",0.274797570850202
"2239","silva","gen","V3-4",3,"qiime2-Naive-Bayes","OC",0.135627530364372
"2240","silva","gen","V3-4",3,"qiime2-Naive-Bayes","EPQ",0.254916136495084
"2241","silva","gen","V4",3,"qiime2-Naive-Bayes","sensitivity",0.710729902455432
"2242","silva","gen","V4",3,"qiime2-Naive-Bayes","MC",0.289270097544568
"2243","silva","gen","V4",3,"qiime2-Naive-Bayes","OC",0.0857719475277497
"2244","silva","gen","V4",3,"qiime2-Naive-Bayes","EPQ",0.260198933256451
"2245","silva","fam","Full",3,"qiime2-Naive-Bayes","sensitivity",0.2282
"2246","silva","fam","Full",3,"qiime2-Naive-Bayes","MC",0.7718
"2247","silva","fam","Full",3,"qiime2-Naive-Bayes","OC",0.633
"2248","silva","fam","Full",3,"qiime2-Naive-Bayes","EPQ",0.732142857142857
"2249","silva","fam","V3-4",3,"qiime2-Naive-Bayes","sensitivity",0.623529411764706
"2250","silva","fam","V3-4",3,"qiime2-Naive-Bayes","MC",0.376470588235294
"2251","silva","fam","V3-4",3,"qiime2-Naive-Bayes","OC",0.249492900608519
"2252","silva","fam","V3-4",3,"qiime2-Naive-Bayes","EPQ",0.340191248913358
"2253","silva","fam","V4",3,"qiime2-Naive-Bayes","sensitivity",0.67112462006079
"2254","silva","fam","V4",3,"qiime2-Naive-Bayes","MC",0.32887537993921
"2255","silva","fam","V4",3,"qiime2-Naive-Bayes","OC",0.20516717325228
"2256","silva","fam","V4",3,"qiime2-Naive-Bayes","EPQ",0.293530178028658
"2257","silva","gen","Full",4,"qiime2-Naive-Bayes","sensitivity",0.741833333333333
"2258","silva","gen","Full",4,"qiime2-Naive-Bayes","MC",0.258166666666667
"2259","silva","gen","Full",4,"qiime2-Naive-Bayes","OC",0.399
"2260","silva","gen","Full",4,"qiime2-Naive-Bayes","EPQ",0.278285714285714
"2261","silva","gen","V3-4",4,"qiime2-Naive-Bayes","sensitivity",0.722559945964201
"2262","silva","gen","V3-4",4,"qiime2-Naive-Bayes","MC",0.277440054035799
"2263","silva","gen","V3-4",4,"qiime2-Naive-Bayes","OC",0.301925025329281
"2264","silva","gen","V3-4",4,"qiime2-Naive-Bayes","EPQ",0.280937907077725
"2265","silva","gen","V4",4,"qiime2-Naive-Bayes","sensitivity",0.702429149797571
"2266","silva","gen","V4",4,"qiime2-Naive-Bayes","MC",0.297570850202429
"2267","silva","gen","V4",4,"qiime2-Naive-Bayes","OC",0.192307692307692
"2268","silva","gen","V4",4,"qiime2-Naive-Bayes","EPQ",0.282533256217467
"2269","silva","fam","Full",4,"qiime2-Naive-Bayes","sensitivity",0.216
"2270","silva","fam","Full",4,"qiime2-Naive-Bayes","MC",0.784
"2271","silva","fam","Full",4,"qiime2-Naive-Bayes","OC",0.44
"2272","silva","fam","Full",4,"qiime2-Naive-Bayes","EPQ",0.685714285714286
"2273","silva","fam","V3-4",4,"qiime2-Naive-Bayes","sensitivity",0.711200807265388
"2274","silva","fam","V3-4",4,"qiime2-Naive-Bayes","MC",0.288799192734612
"2275","silva","fam","V3-4",4,"qiime2-Naive-Bayes","OC",0.27547931382442
"2276","silva","fam","V3-4",4,"qiime2-Naive-Bayes","EPQ",0.284993513045985
"2277","silva","fam","V4",4,"qiime2-Naive-Bayes","sensitivity",0.654747474747475
"2278","silva","fam","V4",4,"qiime2-Naive-Bayes","MC",0.345252525252525
"2279","silva","fam","V4",4,"qiime2-Naive-Bayes","OC",0.190909090909091
"2280","silva","fam","V4",4,"qiime2-Naive-Bayes","EPQ",0.301154401154401
